# #Voltage (V)	 Balanced Pumped	 Balanced Umpumed	 referenceDiode closed	 referenceDiode	 Diode+ Pumped	 Diode+ Unpumped	 Diode- Pumped	 Diode- Unpumped
-4.650000000000001243e+00	-5.892865818686726653e-01	-5.851739709335345152e-01	-1.019592306305966700e-01	-1.015026716718590571e-01	1.416732393470530038e-01	1.417931980592974928e-01	1.873886083552587373e-02	1.884091522111099384e-02
-4.600000000000001421e+00	-5.990426189758594200e-01	-5.943696043174093724e-01	-1.019878774671233862e-01	-1.009798669027869161e-01	1.419382227711972200e-01	1.419167376294517280e-01	1.903249099755789653e-02	1.914886880539038924e-02
-4.550000000000001599e+00	-6.004194574526388051e-01	-5.956694543162949218e-01	-1.019717636207828348e-01	-1.011051968129826478e-01	1.423625543367400825e-01	1.422067870532065514e-01	1.789377890792936618e-02	1.802985142176694727e-02
-4.500000000000001776e+00	-5.954402797167610562e-01	-5.899257643480472213e-01	-1.019162603755426194e-01	-1.013236289425289982e-01	1.422157391954776418e-01	1.424198480507523901e-01	1.908083254835781992e-02	1.923301891291603199e-02
-4.450000000000001954e+00	-5.979003264862958744e-01	-5.928942923701355783e-01	-1.020165243036208064e-01	-1.011284723677990521e-01	1.428155327595430346e-01	1.429766713290923641e-01	1.937625313835466406e-02	1.940489998345359610e-02
-4.400000000000002132e+00	-6.003066605752697127e-01	-5.995009683782631660e-01	-1.019878774669607108e-01	-1.013290002250128996e-01	1.428334370454285018e-01	1.429820426159825186e-01	1.855265634291230689e-02	1.860457874944411796e-02
-4.350000000000002309e+00	-5.964787274417783225e-01	-5.926024528313201811e-01	-1.017121516644050455e-01	-1.012788682605071933e-01	1.423213744800697345e-01	1.420886187694448688e-01	1.823396019217981417e-02	1.814443880144622420e-02
-4.300000000000002487e+00	-5.889320773244809404e-01	-5.849806048442943718e-01	-1.021060456675431799e-01	-1.010586457038009645e-01	1.427636103315207960e-01	1.429820426153458890e-01	1.877108853625073653e-02	1.886598121052122934e-02
-4.250000000000002665e+00	-6.211722986818754011e-01	-6.166747456012772188e-01	-1.020326381493668055e-01	-1.010819212583667082e-01	1.425863579061015796e-01	1.428101614753982396e-01	1.854370420407834216e-02	1.866366286763782023e-02
-4.200000000000002842e+00	-6.229448210966030963e-01	-6.192941401835634352e-01	-1.020523328492295434e-01	-1.012466405690668481e-01	1.428334370455705271e-01	1.427403347607708317e-01	1.883017265417757588e-02	1.855981805443812985e-02
-4.150000000000003020e+00	-6.322335572871952136e-01	-6.281943534971912158e-01	-1.019950391761381969e-01	-1.009744956205150396e-01	1.427260113326367930e-01	1.429157967587973421e-01	1.905576655900578092e-02	1.916856351135191525e-02
-4.100000000000003197e+00	-6.163112885739500113e-01	-6.113195776759340339e-01	-1.019592306301438378e-01	-1.011123585223274446e-01	1.429838330435056204e-01	1.431968940415972724e-01	1.928315089182607023e-02	1.952306821920028052e-02
-4.050000000000003375e+00	-6.165977568640206297e-01	-6.131655079996731761e-01	-1.019771349028272961e-01	-1.009601722024931481e-01	1.431557141844866099e-01	1.430429171856845705e-01	1.929210303056596090e-02	1.919183907274103762e-02
-4.000000000000003553e+00	-6.210093692865797932e-01	-6.105908738227799892e-01	-1.020344285762163211e-01	-1.007775486188711989e-01	1.428352274742448469e-01	1.429605574731173112e-01	1.880152580896338535e-02	1.912559324408412420e-02
-3.950000000000003730e+00	-6.214104250192481471e-01	-6.170578966654844955e-01	-1.017640740558127671e-01	-1.011034063850553000e-01	1.424807226206642741e-01	1.424126863361958317e-01	1.847387751904467496e-02	1.855981805409237864e-02
-3.900000000000003908e+00	-6.253511551433104110e-01	-6.190667558100040324e-01	-1.019717636208357509e-01	-1.012090415960077289e-01	1.424019437645538122e-01	1.423894107648342178e-01	1.874423211881065185e-02	1.882838222621937771e-02
-3.850000000000004086e+00	-6.130903101040561243e-01	-6.110510135598080650e-01	-1.018804518293304484e-01	-1.011410053590302283e-01	1.423267457662479862e-01	1.424431236209613705e-01	1.854191377612366201e-02	1.856697976527648883e-02
-3.800000000000004263e+00	-6.088702733650001031e-01	-6.012913954469424338e-01	-1.020057817404382144e-01	-1.012860299695417521e-01	1.434439731816684327e-01	1.433007388971498652e-01	1.933328287037203164e-02	1.928136046380999821e-02
-3.750000000000004441e+00	-6.003532116308473165e-01	-5.950965177588728450e-01	-1.020039913123399478e-01	-1.012627544139397817e-01	1.428567126164012879e-01	1.427546581891869781e-01	1.895371217334930816e-02	1.888030463271228934e-02
-3.700000000000004619e+00	-6.103831842757898585e-01	-6.059858952421067757e-01	-1.019681827665098184e-01	-1.012305267232763151e-01	1.427152687608928827e-01	1.428423891879468388e-01	1.876392682497123737e-02	1.879436409774433783e-02
-3.650000000000004796e+00	-5.873690344780170269e-01	-5.820998076579563252e-01	-1.018965656748166970e-01	-1.014793961170737668e-01	1.431951036127804000e-01	1.432165887557481088e-01	1.913275495484063893e-02	1.889820891124629684e-02
-3.600000000000004974e+00	-5.853941934946322867e-01	-5.786210079744886770e-01	-1.019807157579577794e-01	-1.013164672332246136e-01	1.428298561879172701e-01	1.426150047617403271e-01	1.887135249399133491e-02	1.878362153103750945e-02
-3.550000000000005151e+00	-5.837290964171970575e-01	-5.780552331162353008e-01	-1.019646019116491470e-01	-1.013236289427206088e-01	1.427940476171266626e-01	1.429802521861067155e-01	1.885344821571344198e-02	1.890716105030139371e-02
-3.500000000000005329e+00	-5.768592277539660307e-01	-5.693358534389703074e-01	-1.020684466945876029e-01	-1.009279445108235695e-01	1.423500213369363609e-01	1.423195840516518762e-01	1.837003270598715210e-02	1.838614655646468588e-02
-3.450000000000005507e+00	-5.696115791973467291e-01	-5.641418247466087887e-01	-1.020326381490365975e-01	-1.010156754487951253e-01	1.424091054793132916e-01	1.426454420479432439e-01	1.853654249270872065e-02	1.881405880388916166e-02
-3.400000000000005684e+00	-5.744331991718183428e-01	-5.711746219763077503e-01	-1.019932487481556849e-01	-1.011839756138769586e-01	1.424484949076179063e-01	1.425111599061108514e-01	1.828767302672761053e-02	1.838435612836709920e-02
-3.350000000000005862e+00	-5.762898719476492460e-01	-5.705802001921375100e-01	-1.020344285763406939e-01	-1.013254193700013489e-01	1.420546006274953921e-01	1.422121583387511989e-01	1.818740906912891253e-02	1.841300297341131806e-02
-3.300000000000006040e+00	-6.079965449260352761e-01	-6.022832920391265610e-01	-1.022439085685975524e-01	-1.009118306658509656e-01	1.418827194868425012e-01	1.420044686275162005e-01	1.810683981786391505e-02	1.825902618163234570e-02
-3.250000000000006217e+00	-6.415151318838689942e-01	-6.331484655204714374e-01	-1.020129434487281189e-01	-1.012054607415978497e-01	1.414852443503225587e-01	1.416607063471996275e-01	1.784901821287356374e-02	1.796897687612418817e-02
-3.200000000000006395e+00	-6.414524669066075102e-01	-6.353990325425195040e-01	-1.020111530204831363e-01	-1.013325810788922449e-01	1.409373732171211591e-01	1.409839243588198454e-01	1.764132858701898676e-02	1.769325099353139669e-02
-3.150000000000006573e+00	-6.504457828337655290e-01	-6.465372802214164327e-01	-1.016942473912539613e-01	-1.011947181777025917e-01	1.418290066301537700e-01	1.419310610569998465e-01	1.826439746514335258e-02	1.846492538009114268e-02
-3.100000000000006750e+00	-6.455579164697770045e-01	-6.415276648506536006e-01	-1.019449072117314670e-01	-1.009870286113503240e-01	1.420850379119854567e-01	1.423177936232106477e-01	1.846313495243315575e-02	1.876750768061709665e-02
-3.050000000000006928e+00	-6.461469670632297158e-01	-6.407595714917233565e-01	-1.017783974742156317e-01	-1.013021438148506842e-01	1.411862427831872824e-01	1.413151536382052931e-01	1.822500805309752725e-02	1.835749971101801811e-02
-3.000000000000007105e+00	-6.473931044318688155e-01	-6.405644149785691965e-01	-1.018876135384131909e-01	-1.010335797210777514e-01	1.411755002125362479e-01	1.411361107839295415e-01	1.913812623891599646e-02	1.924376147949172916e-02
-2.950000000000007283e+00	-6.301924702441189519e-01	-6.243520968513939229e-01	-1.021185786583668625e-01	-1.009583817753785112e-01	1.414172080651748542e-01	1.415461189202762704e-01	1.763774773106840596e-02	1.782395222340759505e-02
-2.900000000000007461e+00	-6.003639543220237185e-01	-5.960776718923708195e-01	-1.016656005551017927e-01	-1.010604361306516735e-01	1.420277441986607103e-01	1.420402771983496626e-01	1.850431479206786009e-02	1.845060195767193184e-02
-2.850000000000007638e+00	-5.856914043400595071e-01	-5.764169923063361400e-01	-1.022188425869706152e-01	-1.010944542492729775e-01	1.417180000606971801e-01	1.419346419146995664e-01	1.852042864214035675e-02	1.870484270709707811e-02
-2.800000000000007816e+00	-5.745245109246794879e-01	-5.692284278440622458e-01	-1.020147338754739119e-01	-1.012323171500303653e-01	1.419937260558127579e-01	1.424288001930064940e-01	1.832527201051377744e-02	1.861890217189891839e-02
-2.750000000000007994e+00	-5.694110513736081458e-01	-5.669062439906915607e-01	-1.018446432826217996e-01	-1.012358980054307300e-01	1.424753513354860557e-01	1.424968364779669872e-01	1.873707040778701746e-02	1.887851420524580895e-02
-2.700000000000008171e+00	-5.628527172462131078e-01	-5.569657933284808404e-01	-1.020290572944263924e-01	-1.007972433193948664e-01	1.426293281904948418e-01	1.426758793330551445e-01	1.858309361579157590e-02	1.866187243934681883e-02
-2.650000000000008349e+00	-5.651820628034330829e-01	-5.572254052616021358e-01	-1.018894039664495210e-01	-1.012072511684186660e-01	1.420420676267514226e-01	1.422980989092312021e-01	1.829662516572026082e-02	1.854012334818013266e-02
-2.600000000000008527e+00	-5.693555481556297204e-01	-5.629565620600033293e-01	-1.018303198654951225e-01	-1.009906094665330434e-01	1.422336434815501816e-01	1.426239569044613076e-01	1.860995003323036648e-02	1.899489201289429954e-02
-2.550000000000008704e+00	-5.929999276239346084e-01	-5.840084029464057691e-01	-1.019234220836180427e-01	-1.012681256963504361e-01	1.414780826355297172e-01	1.415890892056041461e-01	1.819098992483123706e-02	1.823396019236695614e-02
-2.500000000000008882e+00	-5.631320240164714441e-01	-5.541333380189763513e-01	-1.019037273836872620e-01	-1.012233650141424052e-01	1.419400131999345727e-01	1.419704504855457128e-01	1.824828361453429554e-02	1.840046997910764134e-02
-2.450000000000009059e+00	-5.616943109883443253e-01	-5.573596872513361111e-01	-1.021794531864696903e-01	-1.010174658761866656e-01	1.412077279262806406e-01	1.413187344957393676e-01	1.796181516464469274e-02	1.798330029864995613e-02
-2.400000000000009237e+00	-5.615850949761399535e-01	-5.551252343626892349e-01	-1.017246846552980338e-01	-1.011248915134092263e-01	1.419059950570293327e-01	1.420510197693749255e-01	1.854191377603173554e-02	1.869051928487665618e-02
-2.350000000000009415e+00	-5.486617931571359241e-01	-5.427301085917796142e-01	-1.017963017464073167e-01	-1.010890829674255531e-01	1.414172080652764396e-01	1.414118367796733666e-01	1.836645185041787046e-02	1.825186447052586092e-02
-2.300000000000009592e+00	-5.324154589502990698e-01	-5.274595572068170313e-01	-1.020648658407444648e-01	-1.011607000587890909e-01	1.413205249235077454e-01	1.414852443497510992e-01	1.790810233043322458e-02	1.801194714358497415e-02
-2.250000000000009770e+00	-5.128819014510032082e-01	-5.039619947101660058e-01	-1.022313755776643462e-01	-1.010264180123778971e-01	1.420599719121155846e-01	1.422085774817809234e-01	1.803880356063766732e-02	1.810325896195283044e-02
-2.200000000000009948e+00	-4.812432681621473529e-01	-4.744485982703853244e-01	-1.021203690857502427e-01	-1.012878203974141439e-01	1.422193200526889467e-01	1.425738249053778439e-01	1.815339094055224908e-02	1.841479340142565535e-02
-2.150000000000010125e+00	-4.889170375901040755e-01	-4.812934000701263315e-01	-1.018428528569478714e-01	-1.012323171510697839e-01	1.420080494843115604e-01	1.419095759142647573e-01	1.802268971051835048e-02	1.787050334643354443e-02
-2.100000000000010303e+00	-4.865035421975881791e-01	-4.801672215624146478e-01	-1.020630754121871070e-01	-1.010103041671026741e-01	1.411450629271168156e-01	1.412954589243208547e-01	1.752136992365114360e-02	1.775233511107023043e-02
-2.050000000000010481e+00	-4.733206293222756433e-01	-4.689824251162702518e-01	-1.016405345724221421e-01	-1.010926638221733148e-01	1.414870347780622095e-01	1.414583879220804308e-01	1.844523067410683975e-02	1.818203778553009048e-02
-2.000000000000010658e+00	-4.393401186966401917e-01	-4.360725897682582453e-01	-1.016888761098888455e-01	-1.009154115195119716e-01	1.421477029113227264e-01	1.420581814835698009e-01	1.843627853517850607e-02	1.850252436458311306e-02
-1.950000000000010836e+00	-4.167574654740962559e-01	-4.072001672638509429e-01	-1.019878774670205657e-01	-1.012573831321372519e-01	1.421799306252699013e-01	1.423088414800694756e-01	1.774159254422796178e-02	1.802985142165458229e-02
-1.900000000000011013e+00	-4.320548720333934889e-01	-4.273979719388880105e-01	-1.019144699479425653e-01	-1.008330518648714591e-01	1.418827194865719399e-01	1.422801946234208692e-01	1.826976874860694253e-02	1.842016468465076939e-02
-1.850000000000011191e+00	-4.185926529374600635e-01	-4.099431011082756982e-01	-1.017461697827766187e-01	-1.013325810791155385e-01	1.423016797661830479e-01	1.420510197693531096e-01	1.865471072824200285e-02	1.855802762614176468e-02
-1.800000000000011369e+00	-3.860122566693197088e-01	-3.802990047943363705e-01	-1.022063095955943329e-01	-1.012072511686849252e-01	1.415622327774899436e-01	1.415604423490001429e-01	1.806745040629970100e-02	1.814622922960463722e-02
-1.750000000000011546e+00	-3.834877548997926433e-01	-3.798889970599326760e-01	-1.022904596782391456e-01	-1.011248915138537319e-01	1.420170016271337932e-01	1.423088414804833113e-01	1.855981805423873726e-02	1.884628650467798025e-02
-1.700000000000011724e+00	-3.823490434633713408e-01	-3.748596882175369571e-01	-1.019449072116095784e-01	-1.010604361304186516e-01	1.424914651923580855e-01	1.423947820504062878e-01	1.912559324381770884e-02	1.893401746719167167e-02
-1.650000000000011902e+00	-3.636337122690813106e-01	-3.596625456487715367e-01	-1.020451711402911021e-01	-1.008491657109033407e-01	1.416087839195921128e-01	1.418325874873840320e-01	1.867440543394340013e-02	1.885702907132418699e-02
-1.600000000000012079e+00	-3.423294238771089071e-01	-3.380503038245776803e-01	-1.018267390106040865e-01	-1.007560634914532183e-01	1.416714489180834480e-01	1.417914076303783411e-01	1.838435612819009843e-02	1.855086591526690365e-02
-1.550000000000012257e+00	-3.075360597191925671e-01	-3.034717908245949669e-01	-1.016333728635982481e-01	-1.008115667378482044e-01	1.417520182024991915e-01	1.418880907724482110e-01	1.840584126232416157e-02	1.844881152963453314e-02
-1.500000000000012434e+00	-2.944945907038685196e-01	-2.914204278115533064e-01	-1.018589667018311856e-01	-1.010479031405313033e-01	1.421602359105877122e-01	1.421494933397970117e-01	1.902353885817524223e-02	1.892327490011401839e-02
-1.450000000000012612e+00	-2.894366348993341331e-01	-2.848048006274284116e-01	-1.019932487487320155e-01	-1.009172019476054227e-01	1.422157391961486328e-01	1.423070510522675691e-01	1.893938875082220794e-02	1.901458671939723968e-02
-1.400000000000012790e+00	-2.747587155222112609e-01	-2.697097117615185891e-01	-1.019628114849158163e-01	-1.012018798866936714e-01	1.417538086313074319e-01	1.415461189199596070e-01	1.881405880372018571e-02	1.856339890972041190e-02
-1.350000000000012967e+00	-2.628828141524683915e-01	-2.549941932791006671e-01	-1.020397998577190768e-01	-1.008384231465717651e-01	1.419525461997762916e-01	1.419632887710013669e-01	1.891432276148134056e-02	1.895192174567163212e-02
-1.300000000000013145e+00	-2.765545137195640213e-01	-2.701376238449249567e-01	-1.018679188384823964e-01	-1.011248915132120785e-01	1.420760857694493284e-01	1.420778761980757421e-01	1.895013131794123090e-02	1.887314292163105867e-02
-1.250000000000013323e+00	-2.576977379156520920e-01	-2.529907056379493424e-01	-1.018339007200433077e-01	-1.011016159584871843e-01	1.424413331938525207e-01	1.426812506187846441e-01	1.892327490091081504e-02	1.924018062429107279e-02
-1.200000000000013500e+00	-2.574434972725738735e-01	-2.520202942186274275e-01	-1.015850313258367527e-01	-1.011553287771078946e-01	1.434368114675272365e-01	1.433186431829288621e-01	1.975045255244826589e-02	1.965555987766618926e-02
-1.150000000000013678e+00	-2.456410031053732901e-01	-2.397075282513910222e-01	-1.019896678938832929e-01	-1.011356340761464384e-01	1.429874139004503053e-01	1.431020013291730286e-01	1.947293624037819623e-02	1.952485864710128485e-02
-1.100000000000013856e+00	-2.292854532563414760e-01	-2.235023742532512570e-01	-1.018339007198972301e-01	-1.011392149314657013e-01	1.425451780493323384e-01	1.425398067630884169e-01	1.920616249605839460e-02	1.924734233529076105e-02
-1.050000000000014033e+00	-2.006708495260876579e-01	-1.954696590721606841e-01	-1.020630754130520818e-01	-1.010640169854578468e-01	1.430035277579083386e-01	1.432756728982418071e-01	1.942101383338738774e-02	1.978984196443530144e-02
-1.000000000000014211e+00	-1.831371977226841918e-01	-1.779628635577886475e-01	-1.018249485835286267e-01	-1.012681256963767623e-01	1.425774057630182223e-01	1.423052606230307549e-01	1.954992463674239470e-02	1.920795292360361062e-02
-9.500000000000143885e-01	-2.057234344677981164e-01	-1.992313462227712773e-01	-1.015653366269692881e-01	-1.012376884331795401e-01	1.422032061957682614e-01	1.421297986253853007e-01	1.975761426395376136e-02	1.968062586717745158e-02
-9.000000000000145661e-01	-1.709676649282357852e-01	-1.693061486293458706e-01	-1.019825061845166525e-01	-1.012699161241101820e-01	1.420277442000981161e-01	1.421870923391759245e-01	1.939057656086309520e-02	1.960721832671445328e-02
-8.500000000000147438e-01	-1.592063495165352560e-01	-1.518405323167332233e-01	-1.018500145655019395e-01	-1.010138850208067568e-01	1.420205824843281950e-01	1.422891467662617537e-01	1.888925677195592984e-02	1.913096452699309877e-02
-8.000000000000149214e-01	-1.419340989229080641e-01	-1.360489648415075248e-01	-1.019162603754811686e-01	-1.007309975088181153e-01	1.419042046288856163e-01	1.421459124823714060e-01	1.906829955368934473e-02	1.920795292342761945e-02
-7.500000000000150990e-01	-1.182503280533558215e-01	-1.118477601813079730e-01	-1.020433807125873116e-01	-1.011965086044401829e-01	1.414261602084259939e-01	1.414440644931542201e-01	1.852042864253570717e-02	1.861890217200470182e-02
-7.000000000000152767e-01	-1.020433805239484432e-01	-9.572675290220947208e-02	-1.018500145656395101e-01	-1.014435875710471141e-01	1.414494357794875423e-01	1.414046750653580875e-01	1.897519730727280363e-02	1.900205372443060370e-02
-6.500000000000154543e-01	-7.911158721588064380e-02	-7.552357076670131175e-02	-1.020290572946214586e-01	-1.014292641530904482e-01	1.423339074798432025e-01	1.422425956240261358e-01	1.929747431437866742e-02	1.935834885981785672e-02
-6.000000000000156319e-01	-8.769847671973168834e-02	-8.418028706298705255e-02	-1.018267390106860071e-01	-1.010926638225599361e-01	1.422855659095456082e-01	1.424484949073890339e-01	1.933865415410357738e-02	1.952306821916260232e-02
-5.500000000000158096e-01	-7.747692702263830888e-02	-7.237599940694185163e-02	-1.023567054880496069e-01	-1.009368966472543733e-01	1.415192624919954234e-01	1.417180000600695156e-01	1.870484270710939118e-02	1.888746634437834387e-02
-5.000000000000159872e-01	-7.750378339026044172e-02	-7.214503420337156636e-02	-1.020022008850988565e-01	-1.013057246699172742e-01	1.417931980589815788e-01	1.417126287745228419e-01	1.882659179843601191e-02	1.870305227932011691e-02
-4.500000000000161648e-01	-4.630558522006071598e-02	-4.303626450051859648e-02	-1.017461697821301497e-01	-1.013200480883004323e-01	1.416786106328290218e-01	1.416750297759993837e-01	1.870484270694721535e-02	1.857056062136720753e-02
-4.000000000000163425e-01	-3.707414079946766416e-02	-3.525685687073824154e-02	-1.017891400376574051e-01	-1.011195202310866403e-01	1.417341139176803155e-01	1.418397492017438866e-01	1.886240035483287281e-02	1.892506532844242390e-02
-3.500000000000165201e-01	-2.852484925390501996e-02	-2.568344069314276723e-02	-1.021919861773732396e-01	-1.010389510031774601e-01	1.412668120677499362e-01	1.414565974933827686e-01	1.864575858946546788e-02	1.900742500790558731e-02
-3.000000000000166978e-01	-1.518258266452090707e-02	-1.063310591998106909e-02	-1.019646019119818114e-01	-1.012448501414011104e-01	1.414834539212458109e-01	1.417555990598977078e-01	1.895013131774462428e-02	1.900205372461188230e-02
-2.500000000000168754e-01	-8.106812210867207075e-03	-2.896667732337962747e-03	-1.019090986660876191e-01	-1.010980351040452752e-01	1.417197904887897986e-01	1.416660776328201310e-01	1.883733436520475604e-02	1.870484270712838293e-02
-2.000000000000170530e-01	-1.697081365949192197e-03	2.043122186901740692e-03	-1.021472254956100195e-01	-1.009727051936965547e-01	1.420492293408832651e-01	1.421602359109372105e-01	1.929747431429014795e-02	1.950158308561556961e-02
-1.500000000000172307e-01	-2.219886174752179215e-03	-1.770082291657461228e-04	-1.017390080738465319e-01	-1.011016159590739372e-01	1.417323234888925865e-01	1.419042046291561776e-01	1.923659976830083621e-02	1.924197105182468351e-02
-1.000000000000174083e-01	8.415254590917995575e-03	1.108478228985806079e-02	-1.017998826012068009e-01	-1.008437944288127636e-01	1.419149472008795765e-01	1.419471749138902783e-01	1.910410810978476967e-02	1.922406677367544114e-02
-5.000000000001758593e-02	3.828178754971591977e-03	1.230048284951538486e-02	-1.017855591828766837e-01	-1.011320532219979473e-01	1.421208464834593233e-01	1.420384867696676823e-01	1.950874479663794112e-02	1.958931404853916231e-02
-1.776356839400250465e-14	1.552146245380172339e-02	1.875497516746337662e-02	-1.018088347383782344e-01	-1.008545369922380086e-01	1.420689240549793675e-01	1.421763497676501453e-01	1.917572522239860064e-02	1.922406677356508151e-02
4.999999999998205880e-02	3.622776055892180935e-02	4.118187464140266041e-02	-1.016100973088029519e-01	-1.009476392115152693e-01	1.417072574893992465e-01	1.419883547705670379e-01	1.912559324410191552e-02	1.947114581239716216e-02
9.999999999998188116e-02	8.617175101960813932e-02	9.189933089230543917e-02	-1.019789253299765164e-01	-1.006522187076620972e-01	1.422801946234339698e-01	1.424305906210323602e-01	1.956424805917600027e-02	1.990442934476003775e-02
1.499999999999817035e-01	1.007243516159413294e-01	1.051162722993539966e-01	-1.019144699477744637e-01	-1.012663352691597907e-01	1.419507557714757562e-01	1.421584454821594179e-01	1.986324950519629401e-02	1.985250693847620887e-02
1.999999999999815259e-01	6.811707354395869773e-02	6.931128903499238214e-02	-1.017551219197322387e-01	-1.012358980053508772e-01	1.418379587726437407e-01	1.418451204869082272e-01	1.992770490672517852e-02	1.988294421081239147e-02
2.499999999999813483e-01	7.306223591646393567e-02	8.084343669033675073e-02	-1.017282655100207184e-01	-1.010479031399421218e-01	1.419722409136514318e-01	1.420904091975278283e-01	1.947472666804172386e-02	1.958036190952128913e-02
2.999999999999811706e-01	9.329765537394793529e-02	9.881396470272243993e-02	-1.020165243032839925e-01	-1.008688604109653497e-01	1.416983053463992948e-01	1.417484373453463953e-01	1.933507329810770642e-02	1.926345618536571755e-02
3.499999999999809930e-01	1.229578907379039743e-01	1.254609098321456673e-01	-1.019556497753837110e-01	-1.008670699832002748e-01	1.415031486350491474e-01	1.416052030624364577e-01	1.926345618582804564e-02	1.928315089148461767e-02
3.999999999999808153e-01	1.244278326590348566e-01	1.269433844866804106e-01	-1.020147338758233407e-01	-1.010550648487660852e-01	1.405381076529687578e-01	1.408603847891031768e-01	1.868335757326580054e-02	1.893759832298014950e-02
4.499999999999806377e-01	1.312153468478465534e-01	1.373081750833459458e-01	-1.017157325192794975e-01	-1.008599082744087438e-01	1.410913500707849100e-01	1.412560694969547115e-01	1.871737570210319293e-02	1.886777163816822506e-02
4.999999999999804601e-01	1.508223298652666411e-01	1.579661399723541471e-01	-1.016817144006167406e-01	-1.009422679298345310e-01	1.411558054985990740e-01	1.409445349315880114e-01	1.905397613113303523e-02	1.901100586333765233e-02
5.499999999999802824e-01	1.627376325366767795e-01	1.694732253468390903e-01	-1.016047260265709462e-01	-1.009816573293391001e-01	1.414476453505897069e-01	1.414834539209376130e-01	1.907725169255501674e-02	1.907008998141291461e-02
5.999999999999801048e-01	1.819847416497835935e-01	1.824592052328485314e-01	-1.016405345728349369e-01	-1.010998255312112459e-01	1.410877692135327210e-01	1.409140976455089400e-01	1.863680645027602709e-02	1.876213639694997160e-02
6.499999999999799272e-01	2.225504909413842936e-01	2.259200786861412791e-01	-1.018607571290181812e-01	-1.008223093009200377e-01	1.417985693444815121e-01	1.417878267742585519e-01	1.904144313659041077e-02	1.898235901897745923e-02
6.999999999999797495e-01	2.330334537377195259e-01	2.379786192559018854e-01	-1.020308477211779447e-01	-1.009333157935067837e-01	1.419597079136921403e-01	1.422748233380626559e-01	1.920795292315664177e-02	1.945503196227873696e-02
7.499999999999795719e-01	2.485045531014608844e-01	2.535660967536731980e-01	-1.020397998579490595e-01	-1.009046689573735861e-01	1.424037341936891243e-01	1.425774057627280378e-01	1.899668244102152570e-02	1.911485067704193214e-02
7.999999999999793943e-01	2.457275973044405482e-01	2.509771361527238787e-01	-1.016387441455719465e-01	-1.011105680942534224e-01	1.430464980423228616e-01	1.429856234722955144e-01	1.981848880925506096e-02	1.987399207198139658e-02
8.499999999999792166e-01	2.751157059966077845e-01	2.784226292836939898e-01	-1.016906665371093837e-01	-1.010335797205123426e-01	1.424986269064547062e-01	1.423124223373125607e-01	1.988652506686881122e-02	1.976298554715122738e-02
8.999999999999790390e-01	2.723118931100672047e-01	2.766966551504757010e-01	-1.020917222492089549e-01	-1.009834477577662287e-01	1.421297986256921109e-01	1.425720344769068892e-01	1.925271361877811324e-02	1.975045255257803709e-02
9.499999999999788614e-01	2.655028896680940442e-01	2.700004487240094120e-01	-1.016817144006885443e-01	-1.010371605753158514e-01	1.425308546202743443e-01	1.424198480503552910e-01	1.964839816642330664e-02	1.974150041339943137e-02
9.999999999999786837e-01	2.773841803676617701e-01	2.809739916625723088e-01	-1.018840326845827648e-01	-1.008437944287033233e-01	1.420778761974246518e-01	1.423715064794020824e-01	1.923839019619621657e-02	1.927061789704459516e-02
1.049999999999978506e+00	2.586974676392608807e-01	2.618862223286314572e-01	-1.018768709748758827e-01	-1.009046689565614302e-01	1.421459124820448339e-01	1.423428596225953524e-01	1.940131912749532006e-02	1.954276292579709348e-02
1.099999999999978328e+00	3.088563538976477063e-01	3.120952414931912333e-01	-1.019055178117740657e-01	-1.008061954546542044e-01	1.424717704784887462e-01	1.426346994762290044e-01	1.948367880742790659e-02	1.946219367359256630e-02
1.149999999999978151e+00	3.150011088225740941e-01	3.166500947283930611e-01	-1.016870856824713121e-01	-1.009798669024449813e-01	1.422891467665914067e-01	1.422121583390700272e-01	1.920974335118372928e-02	1.922227634612209621e-02
1.199999999999977973e+00	3.231404035332933189e-01	3.264079383814730284e-01	-1.019878774665322341e-01	-1.009959807488326894e-01	1.421942540534217592e-01	1.424001533365079897e-01	1.898056859085136064e-02	1.915244966151480321e-02
1.249999999999977796e+00	3.169670009376064912e-01	3.225137530453447976e-01	-1.017766070461886690e-01	-1.010944542499944976e-01	1.420868283404210786e-01	1.421781401958483737e-01	1.884270564876160473e-02	1.883912479326912623e-02
1.299999999999977618e+00	3.281482360265960962e-01	3.335857720524086911e-01	-1.018750805475254761e-01	-1.007184645180333044e-01	1.417215809177199692e-01	1.418612343443048651e-01	1.857593190449972897e-02	1.848820094150795817e-02
1.349999999999977440e+00	3.589669107332104092e-01	3.621341821332529909e-01	-1.018356911469760762e-01	-1.009458487844529101e-01	1.419990973427338321e-01	1.420420676270956195e-01	1.872274698546810834e-02	1.888567591621145500e-02
1.399999999999977263e+00	3.878537155094971545e-01	3.922134138624611688e-01	-1.016924569639954395e-01	-1.012036703141727667e-01	1.421423316255614466e-01	1.422551286240443524e-01	1.867082457856627728e-02	1.880152580927079570e-02
1.449999999999977085e+00	3.813311770770215214e-01	3.813795184701010976e-01	-1.015599653443847034e-01	-1.008634891289119234e-01	1.419453844860145975e-01	1.420331154845486665e-01	1.840046997893410655e-02	1.850789564752037403e-02
