# #Voltage (V)	 Balanced Pumped	 Balanced Umpumed	 referenceDiode closed	 referenceDiode	 Diode+ Pumped	 Diode+ Unpumped	 Diode- Pumped	 Diode- Unpumped
-4.650000000000001243e+00	-6.766701713302757382e-01	-6.694708631411376842e-01	-1.018929848204982724e-01	-1.012233650146378977e-01	1.416804010608150588e-01	1.416105743479191270e-01	1.905039527542331385e-02	1.885702907124462563e-02
-4.600000000000001421e+00	-6.698486432438450766e-01	-6.645185411203394787e-01	-1.019323742209569394e-01	-1.011768139050201049e-01	1.413885612084295751e-01	1.414028846366633119e-01	1.872811826873492513e-02	1.865650115603076364e-02
-4.550000000000001599e+00	-6.694475875117348318e-01	-6.639223288935970357e-01	-1.020362190033570760e-01	-1.005573260616985654e-01	1.413813994946263031e-01	1.417072574887274783e-01	1.865292030000161028e-02	1.902353885825062638e-02
-4.500000000000001776e+00	-6.672883323009105583e-01	-6.636376508958901077e-01	-1.016548579909019451e-01	-1.007417400735329954e-01	1.418791386295925050e-01	1.419006237721014141e-01	2.072444529205500277e-02	2.066715160037925839e-02
-4.450000000000001954e+00	-6.712022063651724713e-01	-6.666276645296649317e-01	-1.017372176468086531e-01	-1.014006173164044289e-01	1.415461189208011283e-01	1.412453269247362642e-01	1.936192971608786256e-02	1.924734233538782924e-02
-4.400000000000002132e+00	-6.537831392688681076e-01	-6.493160233029406925e-01	-1.018553858476149987e-01	-1.010479031399966060e-01	1.412166800696840196e-01	1.414189984942446909e-01	1.921511463511885523e-02	1.930105516977877189e-02
-4.350000000000002309e+00	-6.744876405155508792e-01	-6.688979264382354240e-01	-1.019592306300731166e-01	-1.011642809136483190e-01	1.412650216390245461e-01	1.413921420655808170e-01	1.893580789508779449e-02	1.899489201329912849e-02
-4.300000000000002487e+00	-6.786682883470289696e-01	-6.723176425848599314e-01	-1.021329020771633428e-01	-1.011624904862755137e-01	1.412775546392311121e-01	1.414440644931374558e-01	1.905039527516228307e-02	1.921332420691850354e-02
-4.250000000000002665e+00	-6.629841449987894375e-01	-6.579172357535275628e-01	-1.015205759442190658e-01	-1.010479031398014010e-01	1.412059374976015746e-01	1.411719193550058926e-01	1.936909142687806215e-02	1.932970201521902118e-02
-4.200000000000002842e+00	-6.614533297131136580e-01	-6.571545138453164236e-01	-1.018786614022940129e-01	-1.008097763101948735e-01	1.411808714980915813e-01	1.414136272081024936e-01	2.137795144907552597e-02	2.169843802947568970e-02
-4.150000000000003020e+00	-6.437943456249504148e-01	-6.361420597855867998e-01	-1.018840326843668265e-01	-1.011553287774004939e-01	1.424055246224382176e-01	1.421781401960334479e-01	2.524527557599848260e-02	2.477439305235608347e-02
-4.100000000000003197e+00	-6.442813418904784761e-01	-6.392269658009402944e-01	-1.017891400375931926e-01	-1.010747595490937428e-01	1.422372243387365065e-01	1.422193200530731949e-01	2.512352648197982083e-02	2.493732198568658978e-02
-4.050000000000003375e+00	-6.409404046832766211e-01	-6.335155031043711027e-01	-1.020827701134262161e-01	-1.011982990327812137e-01	1.419990973415097002e-01	1.422479669102613142e-01	2.507339450187919677e-02	2.518261060085723660e-02
-4.000000000000003553e+00	-6.421023919532045099e-01	-6.377480729932807346e-01	-1.021167882311867225e-01	-1.015008812440989783e-01	1.420617623409144714e-01	1.422855659095028924e-01	2.526676070962261683e-02	2.521662873022438231e-02
-3.950000000000003730e+00	-6.710643434511910366e-01	-6.664468314379855540e-01	-1.020881413949367017e-01	-1.011678617679831887e-01	1.415640232054878045e-01	1.417931980592358199e-01	2.501610081112235623e-02	2.512352648163144672e-02
-3.900000000000003908e+00	-6.687439496732272559e-01	-6.615643362020230400e-01	-1.020469615671530106e-01	-1.012717065503185576e-01	1.418916716293116276e-01	1.418594439158066545e-01	2.472068021598513091e-02	2.473142278369365454e-02
-3.850000000000004086e+00	-6.701136265536651315e-01	-6.646957935533907014e-01	-1.018106251656028527e-01	-1.013182576605210078e-01	1.418164736301943396e-01	1.421208464832743879e-01	2.522200001317220427e-02	2.551025889717030426e-02
-3.800000000000004263e+00	-6.568286559734316521e-01	-6.499677387463094203e-01	-1.020093625940105692e-01	-1.013218385150873868e-01	1.416804010609254427e-01	1.417430660599755254e-01	2.530256926676684517e-02	2.521304787392130570e-02
-3.750000000000004441e+00	-6.422689016838584175e-01	-6.373237417941798322e-01	-1.018535954201948979e-01	-1.008581178468166001e-01	1.418845099148842159e-01	1.423894107656147046e-01	2.471888978854343624e-02	2.478692604697815133e-02
-3.700000000000004619e+00	-6.017551160625392859e-01	-5.959827791458451873e-01	-1.016870856826689040e-01	-1.014364258613474762e-01	1.425398067631195032e-01	1.423697160512134297e-01	2.403673677975691481e-02	2.392931110924139543e-02
-3.650000000000004796e+00	-6.361008800811286390e-01	-6.324358756625687583e-01	-1.020093625941834725e-01	-1.015259472263810442e-01	1.421960444821938896e-01	1.422694520520836614e-01	2.391856854245344791e-02	2.376280132005539891e-02
-3.600000000000004974e+00	-6.529613331294709111e-01	-6.462687161910976030e-01	-1.017121516645821677e-01	-1.008616987013114946e-01	1.416266882045264519e-01	1.414709209217425157e-01	2.356406382974982755e-02	2.339934446846497762e-02
-3.550000000000005151e+00	-6.631703494694769496e-01	-6.591597923435622564e-01	-1.019073082391846602e-01	-1.012000894593221428e-01	1.407565399344916091e-01	1.408317379326429197e-01	2.319702612268050024e-02	2.334742206109331752e-02
-3.500000000000005329e+00	-6.541859853996544460e-01	-6.486159661705536150e-01	-1.012734969782479177e-01	-1.012931916784005765e-01	1.403912925129635336e-01	1.401352612326632607e-01	2.270286803997989891e-02	2.235194418466826885e-02
-3.450000000000005507e+00	-6.561106947099601960e-01	-6.496597853590138083e-01	-1.019699731941370729e-01	-1.008366327192904838e-01	1.406902940781655509e-01	1.408209953613409060e-01	2.271898189038680516e-02	2.282461713255079516e-02
-3.400000000000005684e+00	-6.663447770340465981e-01	-6.600353112775647624e-01	-1.019556497754281893e-01	-1.010944542492244608e-01	1.410555415001408242e-01	1.412184704973179494e-01	2.288370125135074859e-02	2.295173750910054974e-02
-3.350000000000005862e+00	-6.680958149540580093e-01	-6.654370304008589976e-01	-1.020684466948533625e-01	-1.009458487840598911e-01	1.409552775022876459e-01	1.408048815046570035e-01	2.166262947213430656e-02	2.161070706468103814e-02
-3.300000000000006040e+00	-6.660547278265398496e-01	-6.587086046951906582e-01	-1.018714996928207772e-01	-1.011982990327107701e-01	1.417323234885649874e-01	1.419686600560520207e-01	1.966630244461497687e-02	1.975940469120464338e-02
-3.250000000000006217e+00	-6.576057015157391605e-01	-6.493124424458019961e-01	-1.018374815749916867e-01	-1.009601722022032688e-01	1.415192624920372788e-01	1.416893532034095848e-01	1.942817554528393845e-02	1.941385212223760079e-02
-3.200000000000006395e+00	-6.353632239362793088e-01	-6.286240560227344121e-01	-1.019126795205410052e-01	-1.009888190386545592e-01	1.408209953614107113e-01	1.409552775022834270e-01	1.855444677083997393e-02	1.889104720007807325e-02
-3.150000000000006573e+00	-6.380381222281761300e-01	-6.299239061327787104e-01	-1.019842966121147915e-01	-1.008473752837324572e-01	1.406455333648957418e-01	1.410089903586403681e-01	1.863501602241679489e-02	1.871916612944074521e-02
-3.100000000000006750e+00	-6.370319020771895158e-01	-6.305702504373432715e-01	-1.016817144000800310e-01	-1.009100402380608968e-01	1.410734457857670821e-01	1.412399556400215916e-01	1.874960340223682034e-02	1.899131115769826447e-02
-3.050000000000006928e+00	-6.558904721017781991e-01	-6.476383929350215674e-01	-1.021293212223424868e-01	-1.009601722028761334e-01	1.406204673657384940e-01	1.407905580765060893e-01	1.851326693101787782e-02	1.876034596928296411e-02
-3.000000000000007105e+00	-6.649410820150308821e-01	-6.580712124873581148e-01	-1.018983561021572087e-01	-1.010031424578618497e-01	1.408353187900716341e-01	1.410698649287906725e-01	2.005303485993133183e-02	2.004229229388379899e-02
-2.950000000000007283e+00	-6.499122355295224862e-01	-6.443332642895324147e-01	-1.019950391762240866e-01	-1.012734969789160361e-01	1.407959293621816321e-01	1.408603847898596828e-01	2.026788619685934364e-02	2.037173100895013980e-02
-2.900000000000007461e+00	-6.476903153426941673e-01	-6.373076279784090081e-01	-1.020397998586452110e-01	-1.012197841596775144e-01	1.410251042150875433e-01	1.410519606429594119e-01	1.974150041753578236e-02	1.970211100583398739e-02
-2.850000000000007638e+00	-6.456993602607384863e-01	-6.398267589505579611e-01	-1.019699731940400533e-01	-1.013558566335520800e-01	1.417287426316999055e-01	1.418290066306510389e-01	2.464727267537976732e-02	2.464906310364075800e-02
-2.800000000000007816e+00	-6.430280428672906501e-01	-6.363640727562879240e-01	-1.016136781626165581e-01	-1.008921359654159217e-01	1.410734457852554913e-01	1.411182064990342266e-01	1.907367083689086307e-02	1.910231768202349731e-02
-2.750000000000007994e+00	-6.428418384056180379e-01	-6.365037261512428435e-01	-1.019162603751203044e-01	-1.009100402381575834e-01	1.409302115025835855e-01	1.409964573582840608e-01	1.877287896437860454e-02	1.866903415097491067e-02
-2.700000000000008171e+00	-6.422080271770683746e-01	-6.340311461368517421e-01	-1.018482241388228016e-01	-1.010783404037602640e-01	1.409051455025558119e-01	1.409463253597636190e-01	1.915424008862665062e-02	1.907008998154837570e-02
-2.650000000000008349e+00	-6.098550082771768688e-01	-6.021830281302034127e-01	-1.018392720020478148e-01	-1.011016159587505570e-01	1.406723897932059264e-01	1.406043535090216734e-01	1.872274698519157607e-02	1.853117120938527901e-02
-2.600000000000008527e+00	-6.020952972252532343e-01	-5.942693404940148083e-01	-1.018983561025451068e-01	-1.012555927057676858e-01	1.415300050632340989e-01	1.417287426326375721e-01	1.925450404652906747e-02	1.930642645332895230e-02
-2.550000000000008704e+00	-6.051855743574260371e-01	-6.012681199121762132e-01	-1.020935126767343742e-01	-1.007596443460574975e-01	1.408782890749084027e-01	1.414046750658127793e-01	1.898414944609711288e-02	1.921332420676155270e-02
-2.500000000000008882e+00	-5.908925949512429110e-01	-5.868730862154344363e-01	-1.017694453373512720e-01	-1.010908733944333449e-01	1.412560694966228658e-01	1.411128352136241382e-01	1.883733436555411200e-02	1.895371217340618281e-02
-2.450000000000009059e+00	-5.784473365687887725e-01	-5.691460681810159850e-01	-1.021991478865743319e-01	-1.012806586877365439e-01	1.414172080650241414e-01	1.415926700620351031e-01	1.910231768233754818e-02	1.926882746872635860e-02
-2.400000000000009237e+00	-5.727519881731734097e-01	-5.678748650028051514e-01	-1.016924569645109577e-01	-1.011982990312978586e-01	1.406150960796005434e-01	1.403930829414213322e-01	1.886060992680271137e-02	1.846492538004388187e-02
-2.350000000000009415e+00	-5.571770637253953273e-01	-5.552416121395490345e-01	-1.021132073765989995e-01	-1.010890829672945329e-01	1.407010366498822884e-01	1.408424805046883943e-01	1.901458671927424432e-02	1.919900078442583757e-02
-2.300000000000009592e+00	-5.446243802497897635e-01	-5.377616737726828022e-01	-1.016459058548465355e-01	-1.014185215887072194e-01	1.412632312108351995e-01	1.409588583593975042e-01	1.964302688346825435e-02	1.946040324538557409e-02
-2.250000000000009770e+00	-5.230604782784142870e-01	-5.145505792017186497e-01	-1.018142060198713311e-01	-1.009888190391279167e-01	1.415747657768714751e-01	1.414977773501231439e-01	1.957140977055231781e-02	1.954813420858144205e-02
-2.200000000000009948e+00	-4.970169287365422406e-01	-4.908506986481295242e-01	-1.020809796858839075e-01	-1.008294710100844649e-01	1.414189984936937428e-01	1.416768202039223601e-01	1.952306821928307193e-02	1.986324950508868564e-02
-2.150000000000010125e+00	-4.908882975753174338e-01	-4.848993197358275609e-01	-1.020773988307641378e-01	-1.007632252006960133e-01	1.418433300584066026e-01	1.420295346267973213e-01	1.971285356780534681e-02	1.993128576213290190e-02
-2.100000000000010303e+00	-4.748908336546371900e-01	-4.677685157117955628e-01	-1.017622836283544885e-01	-1.010729691220041138e-01	1.424484949069890483e-01	1.422784041948285949e-01	1.998141774115057279e-02	1.983818351579351089e-02
-2.050000000000010481e+00	-4.800436821175730895e-01	-4.751719306969287571e-01	-1.020702371213205728e-01	-1.009028785289546037e-01	1.420384867701209586e-01	1.424377523354192765e-01	1.996530389073939218e-02	2.021954464160776246e-02
-2.000000000000010658e+00	-4.668357033720744176e-01	-4.623399416073050716e-01	-1.018697092655962838e-01	-1.012376884325858484e-01	1.422032061970354422e-01	1.418540726299053201e-01	2.011211897256541190e-02	1.986503993294313694e-02
-1.950000000000010836e+00	-4.350323517951891761e-01	-4.318829910596808097e-01	-1.019019369567711469e-01	-1.011213106578334187e-01	1.425272737634526998e-01	1.425201120492629037e-01	2.014255624502811481e-02	2.031085646051032992e-02
-1.900000000000011013e+00	-4.295518553688972285e-01	-4.264579978537910709e-01	-1.019663923389699245e-01	-1.012520118504908889e-01	1.425917291912512375e-01	1.426418611902864342e-01	2.027683833181864043e-02	2.030369474921783768e-02
-1.850000000000011191e+00	-4.261410923059909539e-01	-4.204976670458999144e-01	-1.019628114841904798e-01	-1.010443222849951306e-01	1.420223729127884083e-01	1.421602359111934222e-01	1.981311752595549605e-02	1.983102180456130029e-02
-1.800000000000011369e+00	-4.306744529600928240e-01	-4.255251854911114018e-01	-1.016638101276807760e-01	-1.008151475915245732e-01	1.415908796338467834e-01	1.416034126341349786e-01	1.954455335301270857e-02	1.955529592008415501e-02
-1.750000000000011546e+00	-4.375908717129982639e-01	-4.304524400400716044e-01	-1.016083068810174767e-01	-1.009709147656632638e-01	1.420832474836898618e-01	1.419203184856753786e-01	1.975940469154130810e-02	1.964481731114987861e-02
-1.700000000000011724e+00	-4.129921979351396377e-01	-4.067257041712961096e-01	-1.021901957502489439e-01	-1.009959807488209349e-01	1.420349059127632707e-01	1.421673976253287341e-01	1.962870346042495592e-02	1.999036988030260253e-02
-1.650000000000011902e+00	-4.020598519603323928e-01	-3.935857619749361658e-01	-1.020380094312036828e-01	-1.011982990316967895e-01	1.423697160507586268e-01	1.424914651918340880e-01	1.993486661776034882e-02	2.009421469405792485e-02
-1.600000000000012079e+00	-3.926636921768497657e-01	-3.903719458897221828e-01	-1.019932487485356865e-01	-1.012573831325530166e-01	1.419453844856590485e-01	1.421602359106962365e-01	1.986145907738047500e-02	1.992591447875589894e-02
-1.550000000000012257e+00	-3.566814850460794939e-01	-3.526995758646341295e-01	-1.018822422563966795e-01	-1.012215745865454875e-01	1.421423316251674840e-01	1.419632887711567981e-01	1.995277089594980902e-02	1.982206966482634447e-02
-1.500000000000012434e+00	-3.577879688053409724e-01	-3.527640312337618211e-01	-1.019377455025884810e-01	-1.010425318576444187e-01	1.417269522027185258e-01	1.419489653423704201e-01	2.332235607140806244e-02	2.335816462822000797e-02
-1.450000000000012612e+00	-3.419373204139455891e-01	-3.377656259681389717e-01	-1.018607571297952125e-01	-1.011875564687260004e-01	1.417466469167422971e-01	1.418111023451544273e-01	2.317912184477583654e-02	2.330624222072500903e-02
-1.400000000000012790e+00	-3.648583641876511074e-01	-3.598684447237275319e-01	-1.018876135389610998e-01	-1.010747595481459732e-01	1.426472324759854859e-01	1.427707720460498486e-01	2.373773533023330190e-02	2.383620886135968259e-02
-1.350000000000012967e+00	-3.777565987586776197e-01	-3.718517712170170686e-01	-1.018786614014887404e-01	-1.010640169858447318e-01	1.411522246415519710e-01	1.414172080664093945e-01	2.270823932361251685e-02	2.295710879281065084e-02
-1.300000000000013145e+00	-3.479495735759551289e-01	-3.432353798326230887e-01	-1.016781335461699048e-01	-1.011571192044799783e-01	1.407690729340036750e-01	1.408872412178548972e-01	2.291413852468321410e-02	2.284431183929272816e-02
-1.250000000000013323e+00	-3.377942728068145106e-01	-3.340862988947454482e-01	-1.021275307958790374e-01	-1.009583817748824913e-01	1.411916140689646049e-01	1.415568614919718582e-01	1.939773827207150539e-02	1.963228431611886704e-02
-1.200000000000013500e+00	-3.243159398408523852e-01	-3.182087939790000930e-01	-1.021042552397534026e-01	-1.013522757795906060e-01	1.414351123504872243e-01	1.414906156357084721e-01	1.951053522458796180e-02	1.973970998541271435e-02
-1.150000000000013678e+00	-3.115752626369204803e-01	-3.072263158799913296e-01	-1.019252125109281343e-01	-1.012591735594579045e-01	1.412417460686806736e-01	1.414010942079854394e-01	1.958752362077907649e-02	1.965376945002843267e-02
-1.100000000000013856e+00	-3.071869264929749099e-01	-3.013268595037448816e-01	-1.022170521591535264e-01	-1.010228371573040212e-01	1.406974557927754554e-01	1.410394276428894311e-01	1.935834886012230763e-02	1.948367880716598416e-02
-1.050000000000014033e+00	-3.077240545529503768e-01	-3.031423523059095237e-01	-1.020254764401484909e-01	-1.009154115203579200e-01	1.404109872271600556e-01	1.404306819406637707e-01	1.908083254857510097e-02	1.917751565031145661e-02
-1.000000000000014211e+00	-2.823286403089687036e-01	-2.776842730561698280e-01	-1.020129434489301518e-01	-1.011499574952870045e-01	1.408013006480995366e-01	1.409176785030649415e-01	1.935655843223627742e-02	1.957857148172737274e-02
-9.500000000000143885e-01	-2.595311350403618489e-01	-2.547238388376901197e-01	-1.022403277139978389e-01	-1.010317892942841772e-01	1.412614407822810891e-01	1.414655496355680664e-01	1.936551057116847954e-02	1.963228431591669543e-02
-9.000000000000145661e-01	-2.479005219360172763e-01	-2.444629023077355690e-01	-1.020469615675913266e-01	-1.008688604111850073e-01	1.413402196380443010e-01	1.410752362144338801e-01	1.947114581250834406e-02	1.945861281790092767e-02
-8.500000000000147438e-01	-2.464986176909478022e-01	-2.389501778339817584e-01	-1.022689745510319270e-01	-1.011051968130026874e-01	1.412650216401382941e-01	1.416087839189360542e-01	1.905576655918277129e-02	1.934402543748843864e-02
-8.000000000000149214e-01	-2.342324028561107441e-01	-2.292514351214953172e-01	-1.019252125113439822e-01	-1.014847673988113069e-01	1.411898236411096852e-01	1.410895596421801734e-01	1.942996597293368197e-02	1.937446271031923947e-02
-7.500000000000150990e-01	-2.350774843686894988e-01	-2.294125735660131338e-01	-1.020863509667668811e-01	-1.009297349384496306e-01	1.410662840719233146e-01	1.411916140690674393e-01	1.910589853765877477e-02	1.936192971565734930e-02
-7.000000000000152767e-01	-2.155761541102841627e-01	-2.117947723630428936e-01	-1.019556497753257296e-01	-1.009118306651531904e-01	1.405416885101622715e-01	1.404915565107585640e-01	1.891074190575928876e-02	1.914349752169788518e-02
-6.500000000000154543e-01	-2.093991810699980249e-01	-2.019742803680790177e-01	-1.020308477222379162e-01	-1.011857660413182647e-01	1.407672825062397381e-01	1.408299475041629167e-01	2.140301743713670865e-02	2.130275347952430981e-02
-6.000000000000156319e-01	-1.918726912163107312e-01	-1.858228383052136501e-01	-1.021436446407963383e-01	-1.012717065514318893e-01	1.404897660826197880e-01	1.407744442196521839e-01	2.253456782355883758e-02	2.265452648835454552e-02
-5.500000000000158096e-01	-1.816815805233040759e-01	-1.751769590504391738e-01	-1.017354272192584758e-01	-1.009297349388145193e-01	1.405381076537543239e-01	1.407314739347484966e-01	2.262946049886237557e-02	2.289086296312321106e-02
-5.000000000000159872e-01	-1.399234492584209844e-01	-1.349478521010527288e-01	-1.017515410645342677e-01	-1.012967725324391138e-01	1.410609127857537781e-01	1.405398980818531318e-01	2.317016970540151932e-02	2.279238943163026943e-02
-4.500000000000161648e-01	-1.608947221837012664e-01	-1.550955288153984812e-01	-1.022439085694637484e-01	-1.009172019473749959e-01	1.408747082185801969e-01	1.412130992127109685e-01	2.248801669981771723e-02	2.282282670561471688e-02
-4.000000000000163425e-01	-1.739075462642784009e-01	-1.667655326707629393e-01	-1.020183147309012966e-01	-1.011714426224089441e-01	1.402283635164501274e-01	1.408227857904129077e-01	2.281745542166310411e-02	2.351035099472947171e-02
-3.500000000000165201e-01	-1.598741787901644951e-01	-1.551044810267646346e-01	-1.021812436136189245e-01	-1.010049328847164862e-01	1.399777035222010968e-01	1.397485286698411100e-01	2.272077231816804418e-02	2.271719146257486152e-02
-3.000000000000166978e-01	-1.367884112007073105e-01	-1.298916855919267643e-01	-1.017819783282382512e-01	-1.013307906514360202e-01	1.407225217926637850e-01	1.403483222278198717e-01	1.985071651042009250e-02	1.937804356606891848e-02
-2.500000000000168754e-01	-1.203290140526154794e-01	-1.134358692100185251e-01	-1.022188425869922646e-01	-1.009601722024645876e-01	1.400367876631073427e-01	1.405130416534335902e-01	1.899847286914926880e-02	1.917035393932430692e-02
-2.000000000000170530e-01	-1.060628897403922133e-01	-1.026933056059591426e-01	-1.019789253303662324e-01	-1.011839756142902391e-01	1.394566888200678978e-01	1.395247251039525294e-01	1.833959543335450526e-02	1.831811029943777869e-02
-1.500000000000172307e-01	-8.978074384933215635e-02	-8.404600508251246216e-02	-1.018947752474822499e-01	-1.009852381848227870e-01	1.400027695215304568e-01	1.400743866627305878e-01	1.889999933871167395e-02	1.882122051476114999e-02
-1.000000000000174083e-01	-9.228018042961673439e-02	-9.131155916585934063e-02	-1.020344285759554742e-01	-1.008796029743121853e-01	1.397753850978733781e-01	1.400546919491360565e-01	1.879257367023853473e-02	1.893580789520991556e-02
-5.000000000001758593e-02	-7.426490031888174914e-02	-6.751856976153980394e-02	-1.019108890933389105e-01	-1.008545369924511576e-01	1.399042959520379881e-01	1.402480582307490675e-01	1.868693842917444614e-02	1.898952072978423583e-02
-1.776356839400250465e-14	-3.220596823849879858e-02	-2.601108880044294969e-02	-1.018249485836595913e-01	-1.012860299691610427e-01	1.412184704972003213e-01	1.412095183552061761e-01	1.954992463640748898e-02	1.948725966319819411e-02
4.999999999998205880e-02	-2.787451708734196582e-03	2.456711010523937068e-03	-1.019771349032942698e-01	-1.009744956215015005e-01	1.415550710628945275e-01	1.417788746308149550e-01	2.006198699320985504e-02	2.009600512204138059e-02
9.999999999998188116e-02	7.015140027379696171e-03	1.539434200972232200e-02	-1.018428528560640367e-01	-1.012394788600021051e-01	1.412560694968182096e-01	1.416786106327803940e-01	1.975403340812770595e-02	1.986862078840489695e-02
1.499999999999817035e-01	2.853966320096750983e-02	3.509800047235622777e-02	-1.020308477220683713e-01	-1.006898176818090407e-01	1.417036766314617446e-01	1.420528101991622716e-01	1.975761426340190072e-02	2.002975929228410779e-02
1.999999999999815259e-01	4.488806057949000505e-02	5.271939245180075340e-02	-1.020451711403075612e-01	-1.009601722027298892e-01	1.416374307757151951e-01	1.418612343444070056e-01	2.030190432153482216e-02	2.047378539273427001e-02
2.499999999999813483e-01	7.129687378626567429e-02	7.665383476095125048e-02	-1.016673909826277117e-01	-1.011051968127903850e-01	1.422587094811510744e-01	1.422819850519269902e-01	2.023565849186231141e-02	2.006198699338767807e-02
2.999999999999811706e-01	5.932249090999297536e-02	6.453263661058318557e-02	-1.021722914773895985e-01	-1.006128293078317470e-01	1.418594439149350739e-01	1.422282721964531760e-01	2.012286153890571749e-02	2.037173100679018009e-02
3.499999999999809930e-01	7.455724359772110399e-02	7.899750525752054220e-02	-1.020881413948164645e-01	-1.011213106583984250e-01	1.418487013434175104e-01	1.425451780495531340e-01	2.005124442602446155e-02	2.040574913551710182e-02
3.999999999999808153e-01	8.994776403462674541e-02	9.522952741738072158e-02	-1.019646019120521163e-01	-1.009386870750526716e-01	1.416660776326254256e-01	1.420295346274857429e-01	1.997783688544221142e-02	2.007451998791714987e-02
4.499999999999806377e-01	1.050106369538083284e-01	1.080579460165965316e-01	-1.020326381486322542e-01	-1.011535383492565554e-01	1.417502277740599614e-01	1.418039406314534623e-01	2.014971795641159677e-02	2.029474261016709843e-02
4.999999999999804601e-01	1.209830483382518945e-01	1.267947789950246151e-01	-1.020308477216195775e-01	-1.010514839942773246e-01	1.415282146344604142e-01	1.416821914892830159e-01	2.013897538952643188e-02	2.026072448114779948e-02
5.499999999999802824e-01	1.083802230823794621e-01	1.127614012009021394e-01	-1.020917222494916871e-01	-1.008187284463627487e-01	1.411522246411371362e-01	1.417609703458138637e-01	1.978984196396823408e-02	2.030369474913173294e-02
5.999999999999801048e-01	1.011200362674408021e-01	1.016947636628409285e-01	-1.015921930359514752e-01	-1.011786043313343819e-01	1.407869772190785129e-01	1.406777610785696631e-01	1.959468533191583567e-02	1.948905009046939321e-02
6.499999999999799272e-01	1.083318815788747724e-01	1.137049570102955792e-01	-1.018374815750282408e-01	-1.009440583566090927e-01	1.407278930782309978e-01	1.410215233584565797e-01	1.928494131973177220e-02	1.952306821941716952e-02
6.999999999999797495e-01	1.235003907221272623e-01	1.284204879465909999e-01	-1.017085708097841545e-01	-1.011553287773433174e-01	1.412220513545939249e-01	1.411880332128886417e-01	1.973970998560842932e-02	1.978447068090179173e-02
7.499999999999795719e-01	1.381872754349306454e-01	1.420259542023881993e-01	-1.017909304651712504e-01	-1.011213106587220273e-01	1.407153600778534575e-01	1.409696009301551201e-01	1.953022993033351126e-02	1.958036190954522832e-02
7.999999999999793943e-01	1.721857247946217417e-01	1.801549233871905520e-01	-1.019126795211883901e-01	-1.013039342421330063e-01	1.413258962094553484e-01	1.414530166361612495e-01	1.985429736586096297e-02	1.978268025272688149e-02
8.499999999999792166e-01	1.866470182417419854e-01	1.941829336186063626e-01	-1.019914583205840802e-01	-1.009816573301118570e-01	1.410591223570510921e-01	1.412650216395089642e-01	1.953918206967976065e-02	1.959826618782654906e-02
8.999999999999790390e-01	2.060391541272399707e-01	2.114444594928204246e-01	-1.020451711395157085e-01	-1.011911373238092576e-01	1.410770266425350195e-01	1.412095183546322186e-01	1.979342282026742492e-02	1.979521324787986841e-02
9.499999999999788614e-01	2.242675124665866049e-01	2.265413574894706850e-01	-1.018446432829233916e-01	-1.013110959509134212e-01	1.408245762186299543e-01	1.407959293622402519e-01	2.102702759423627846e-02	2.083187096018538839e-02
9.999999999999786837e-01	2.356063004592478527e-01	2.396186524154614583e-01	-1.023423820692886121e-01	-1.010425318578658388e-01	1.410967213562736300e-01	1.416338499188567190e-01	2.359987238640973845e-02	2.392573025378429488e-02
1.049999999999978506e+00	2.523503953195921357e-01	2.550378298341267058e-01	-1.021794531863681466e-01	-1.010389510032689286e-01	1.414100463507438343e-01	1.416284786327467460e-01	2.344589559235604054e-02	2.351930313369040779e-02
1.099999999999978328e+00	2.623105540348728004e-01	2.666792020394478935e-01	-1.018768709745371537e-01	-1.011213106590171662e-01	1.413491717805811509e-01	1.413742377807331030e-01	2.379502902119850355e-02	2.370550762905931572e-02
1.149999999999978151e+00	2.652092594087145372e-01	2.693093429032930586e-01	-1.019807157568818762e-01	-1.015868217544054347e-01	1.412650216397567660e-01	1.408997742170459144e-01	2.355869254625941531e-02	2.336174548416624849e-02
1.199999999999977973e+00	2.626596878230834653e-01	2.643086733995045901e-01	-1.020541232768032297e-01	-1.009530104926556759e-01	1.404432149407333630e-01	1.406061439371622535e-01	2.320776868972716095e-02	2.332772735538386766e-02
1.249999999999977796e+00	2.642746551416093603e-01	2.692842767069037468e-01	-1.019126795207283692e-01	-1.009601722024866116e-01	1.410036190724003879e-01	1.411737097837355015e-01	2.344589559246148397e-02	2.355153083499358230e-02
1.299999999999977618e+00	2.729886757991834001e-01	2.793805095112680270e-01	-1.018965656749857562e-01	-1.009351062201088445e-01	1.407583303629000027e-01	1.409481157877182089e-01	2.324357724641883810e-02	2.340650617996858571e-02
1.349999999999977440e+00	2.885707842797217704e-01	2.919350016357669664e-01	-1.021239499409696966e-01	-1.010156754478145485e-01	1.405703353664416178e-01	1.405667545097425419e-01	2.298933649357343817e-02	2.290160552968864213e-02
1.399999999999977263e+00	2.857222107586636639e-01	2.868591335302741463e-01	-1.022403277141769457e-01	-1.009046689569096794e-01	1.401692793752131461e-01	1.404253106550100161e-01	2.301261205591379269e-02	2.317733141668396751e-02
1.449999999999977085e+00	2.982749134755235954e-01	2.960977508002370917e-01	-1.018500145651448918e-01	-1.012197841595611075e-01	1.406562759367447069e-01	1.406168865084360675e-01	2.346917115422913341e-02	2.339397318520960653e-02
